,name,title_clean,revenues_clean,gross_profit,costs_clean
184,Loretta Devine,Urban Legend,72500000.0,22250000.0,14000000.0
287,Loretta Devine,I Am Sam,97818139.0,26909069.5,22000000.0
305,Loretta Devine,Kingdom Come,23396049.0,4698024.5,7000000.0
1070,Loretta Devine,Woman Thou Art Loosed,6804016.0,402008.0,3000000.0
2407,Loretta Devine,Lottery Ticket,24700000.0,-4650000.0,17000000.0
2614,Loretta Devine,Jumping the Broom,37710610.0,12255305.0,6600000.0
2627,Loretta Devine,Madea's Big Happy Family,54161287.0,2080643.5,25000000.0
3492,Loretta Devine,Norm of the North,27400000.0,-4300000.0,18000000.0
71,Lena Headey,Gossip,12591270.0,-17704365.0,24000000.0
1101,Lena Headey,The Brothers Grimm,105316267.0,-35341866.5,88000000.0
1104,Lena Headey,The Cave,33296457.0,-13351771.5,30000000.0
1599,Lena Headey,300,456100000.0,163050000.0,65000000.0
3142,Lena Headey,The Purge,89300000.0,41650000.0,3000000.0
3228,Lena Headey,300: Rise of an Empire,337600000.0,58800000.0,110000000.0
3504,Lena Headey,Pride and Prejudice and Zombies,16400000.0,-19800000.0,28000000.0
1364,Eva Pigford,Crossover,7009668.0,-2295166.0,5800000.0
905,Emmy Rossum,The Day After Tomorrow,544300000.0,147150000.0,125000000.0
1001,Emmy Rossum,The Phantom of the Opera,154600000.0,7300000.0,70000000.0
1509,Emmy Rossum,Poseidon,181700000.0,-69150000.0,160000000.0
2097,Emmy Rossum,Dragonball Evolution,57500000.0,-1250000.0,30000000.0
2958,Emmy Rossum,Beautiful Creatures,60100000.0,-29950000.0,60000000.0
98,Tim Roth,Lucky Numbers,10890222.0,-57554889.0,63000000.0
335,Tim Roth,The Musketeer,34585771.0,-22707114.5,40000000.0
355,Tim Roth,Planet of the Apes,362200000.0,81100000.0,100000000.0
1118,Tim Roth,Dark Water,49483352.0,-5258324.0,30000000.0
1918,Tim Roth,The Incredible Hulk,263400000.0,-18300000.0,150000000.0
3534,Tim Roth,Hardcore Henry,14300000.0,5150000.0,2000000.0
2139,Jake T Austin,Hotel for Dogs,117000000.0,23500000.0,35000000.0
3095,Andrew Prine,The Lords of Salem,1544989.0,-727505.5,1500000.0
300,Pete Postlethwaite,The Lost World: Jurassic Park,618600000.0,236300000.0,73000000.0
1077,Pete Postlethwaite,̠on Flux,52300000.0,-38850000.0,65000000.0
2476,Pete Postlethwaite,The Town,154000000.0,40000000.0,37000000.0
1606,Mike Schatz,Aqua Teen Hunger Force Colon Movie Film for Theaters,5500000.0,2000000.0,750000.0
76,Chris Klein,Here on Earth,10873148.0,-9563426.0,15000000.0
214,Chris Klein,American Pie 2,287500000.0,113750000.0,30000000.0
216,Chris Klein,American Pie,235483004.0,106741502.0,11000000.0
373,Chris Klein,Say It Isn't So,12300000.0,-18850000.0,25000000.0
565,Chris Klein,Rollerball,25900000.0,-57050000.0,70000000.0
1313,Chris Klein,American Dreamz,16458459.0,-8770770.5,17000000.0
1467,Chris Klein,The Long Weekend,3467374.0,-2266313.0,4000000.0
2240,Chris Klein,Street Fighter: The Legend of Chun-Li,12800000.0,-43600000.0,50000000.0
133,Clifton Collins Jr,Price of Glory,3548556.0,-16225722.0,18000000.0
175,Clifton Collins Jr,Tigerland,148701.0,-9925649.5,10000000.0
979,Clifton Collins Jr,Mind Hunters,21100000.0,-16450000.0,27000000.0
1102,Clifton Collins Jr,Capote,49200000.0,17600000.0,7000000.0
2070,Clifton Collins Jr,The Boondock Saints II: All Saints Day,10600000.0,-2700000.0,8000000.0
2089,Clifton Collins Jr,Crank: High Voltage,34600000.0,-2700000.0,20000000.0
3513,Clifton Collins Jr,Triple 9,23400000.0,-8300000.0,20000000.0
237,Edward Herrmann,The Cat's Meow,3646994.0,-5176503.0,7000000.0
250,Edward Herrmann,Double Take,31600000.0,-8200000.0,24000000.0
736,Edward Herrmann,Intolerable Cruelty,120200000.0,100000.0,60000000.0
1543,Raphael Barker,Shortbus,5400000.0,700000.0,2000000.0
1093,Lil JJ,Beauty Shop,37200000.0,-6400000.0,25000000.0
2160,Lil JJ,Janky Promoters,9069.0,-9995465.5,10000000.0
324,Whoopi Goldberg,Monkeybone,7600000.0,-71200000.0,75000000.0
3307,Whoopi Goldberg,Teenage Mutant Ninja Turtles,493300000.0,121650000.0,125000000.0
241,Fred Ward,Corky Romano,23900000.0,950000.0,11000000.0
391,Fred Ward,Summer Catch,19700000.0,-24150000.0,34000000.0
418,Fred Ward,Abandon,12300000.0,-18850000.0,25000000.0
2506,Fred Ward,30 Minutes or Less,40500000.0,-7750000.0,28000000.0
479,Emily Watson,Equilibrium,5300000.0,-17350000.0,20000000.0
553,Emily Watson,Punch-Drunk Love,24700000.0,-12650000.0,25000000.0
557,Emily Watson,Red Dragon,209100000.0,26550000.0,78000000.0
1477,Emily Watson,Miss Potter,35078241.0,-12460879.5,30000000.0
1820,Emily Watson,The Water Horse: Legend of the Deep,103100000.0,11550000.0,40000000.0
1889,Emily Watson,Fireflies in the Garden,3393161.0,-6303419.5,8000000.0
2972,Emily Watson,The Book Thief,76600000.0,19300000.0,19000000.0
3439,Emily Watson,Little Boy,17700000.0,-11150000.0,20000000.0
3472,Emily Watson,Everest,203400000.0,46700000.0,55000000.0
1241,Kyle Stanger,Pooh's Heffalump Movie,52900000.0,6450000.0,20000000.0
473,Leonard Roberts,Drumline,57600000.0,8800000.0,20000000.0
1317,Bernardo Ruiz Juarez,Apocalypto,120700000.0,20350000.0,40000000.0
1040,Scott Baio,Superbabies: Baby Geniuses 2,9400000.0,-15300000.0,20000000.0
242,Bruce Davison,Crazy/Beautiful,19900000.0,-3050000.0,13000000.0
644,Woody Harrelson,Anger Management,195700000.0,22850000.0,75000000.0
843,Woody Harrelson,After the Sunset,61347797.0,-28326101.5,59000000.0
1020,Woody Harrelson,She Hate Me,1522377.0,-7238811.5,8000000.0
1238,Woody Harrelson,North Country,25200000.0,-22400000.0,35000000.0
1244,Woody Harrelson,"The Prize Winner of Defiance, Ohio",689028.0,-11655486.0,12000000.0
1513,Woody Harrelson,A Prairie Home Companion,26000000.0,3000000.0,10000000.0
1530,Woody Harrelson,A Scanner Darkly,7700000.0,-4850000.0,8700000.0
1991,Woody Harrelson,Semi-Pro,43884904.0,-33057548.0,55000000.0
1992,Woody Harrelson,Seven Pounds,168168201.0,30084100.5,54000000.0
2574,Woody Harrelson,Friends with Benefits,149500000.0,39750000.0,35000000.0
3020,Woody Harrelson,Free Birds,110400000.0,200000.0,55000000.0
3114,Woody Harrelson,Now You See Me,351700000.0,100850000.0,75000000.0
3122,Woody Harrelson,Out of the Furnace,15700000.0,-14150000.0,22000000.0
3563,Woody Harrelson,Now You See Me 2,334900000.0,77450000.0,90000000.0
251,Greg Germann,Down to Earth,71200000.0,-13400000.0,49000000.0
296,Greg Germann,Joe Somebody,24516772.0,-25741614.0,38000000.0
1406,Greg Germann,Friends with Money,18200000.0,2600000.0,6500000.0
1974,Greg Germann,Quarantine,41300000.0,8650000.0,12000000.0
3419,Greg Germann,Get Hard,111800000.0,15900000.0,40000000.0
2804,Mimi Rogers,"For a Good Time, Call...",1251749.0,-674125.5,1300000.0
3378,Mimi Rogers,The Wedding Ringer,79800000.0,16900000.0,23000000.0
534,Jean Arthur,Mr. Deeds Goes to Town,1000000.0,-345710.0,845710.0
2436,Ann Guilbert,Please Give,4600000.0,-700000.0,3000000.0
1587,Jon Bernthal,World Trade Center,163000000.0,16500000.0,65000000.0
3038,Jon Bernthal,Grudge Match,44900000.0,-17550000.0,40000000.0
3161,Jon Bernthal,Snitch,57800000.0,13900000.0,15000000.0
3344,Jon Bernthal,Fury,211800000.0,37900000.0,68000000.0
3458,Jon Bernthal,Me and Earl and the Dying Girl,9100000.0,-3450000.0,8000000.0
3617,Jon Bernthal,The Accountant,154700000.0,33350000.0,44000000.0
782,Michael Gambon,Open Range,68300000.0,12150000.0,22000000.0
941,Michael Gambon,Harry Potter and the Prisoner of Azkaban,796700000.0,268350000.0,130000000.0
965,Michael Gambon,The Life Aquatic with Steve Zissou,34800000.0,-32600000.0,50000000.0
1160,Michael Gambon,Harry Potter and the Goblet of Fire,896900000.0,298450000.0,150000000.0
1686,Michael Gambon,Harry Potter and the Order of the Phoenix,939900000.0,319950000.0,150000000.0
2131,Michael Gambon,Harry Potter and the Half-Blood Prince,934400000.0,217200000.0,250000000.0
198,Mark Feuerstein,Woman on Top,10200000.0,-2900000.0,8000000.0
311,Noah Taylor,Lara Croft: Tomb Raider,274700000.0,22350000.0,115000000.0
406,Noah Taylor,Vanilla Sky,203400000.0,33700000.0,68000000.0
1105,Noah Taylor,Charlie and the Chocolate Factory,475000000.0,87500000.0,150000000.0
388,Mike Judge,Spy Kids,147900000.0,38950000.0,35000000.0
589,Mike Judge,Spy Kids 2: The Island of Lost Dreams,119700000.0,21850000.0,38000000.0
812,Mike Judge,Spy Kids 3-D: Game Over,197000000.0,60500000.0,38000000.0
2919,Will Sasso,The Three Stooges,54800000.0,-2600000.0,30000000.0
897,Nia Vardalos,Connie and Carla,11300000.0,-21350000.0,27000000.0
2142,Nia Vardalos,I Hate Valentine's Day,3510643.0,-1244678.5,3000000.0
2188,Nia Vardalos,My Life in Ruins,20500000.0,-6750000.0,17000000.0
1061,Peter Krause,We Don't Live Here Anymore,2037545.0,-1981227.5,3000000.0
3607,Manuel GarciaRulfo,The Magnificent Seven,162400000.0,-26800000.0,108000000.0
1696,Bill Hader,Hot Rod,14334401.0,-18132799.5,25300000.0
2018,Bill Hader,Tropic Thunder,188100000.0,2050000.0,92000000.0
2050,Bill Hader,Adventureland,17200000.0,-1200000.0,9800000.0
2649,Bill Hader,Paul,98000000.0,8330000.0,40670000.0
3325,Bill Hader,The Skeleton Twins,5700000.0,1850000.0,1000000.0
3460,Bill Hader,Inside Out,857600000.0,253800000.0,175000000.0
3466,Bill Hader,Trainwreck,140800000.0,35400000.0,35000000.0
3553,Bill Hader,The Angry Birds Movie,349800000.0,101900000.0,73000000.0
3572,Bill Hader,The BFG,183300000.0,-48350000.0,140000000.0
126,Demi Moore,Passion of Mind,769272.0,-11615364.0,12000000.0
665,Demi Moore,Charlie's Angels: Full Throttle,259100000.0,9550000.0,120000000.0
1742,Demi Moore,Mr. Brooks,48100000.0,4050000.0,20000000.0
2379,Demi Moore,The Joneses,7022728.0,-6488636.0,10000000.0
2164,Ben Mendelsohn,Knowing,187900000.0,43950000.0,50000000.0
2618,Ben Mendelsohn,Killer Elite,56300000.0,-41850000.0,70000000.0
2704,Ben Mendelsohn,Trespass,9600000.0,-30200000.0,35000000.0
3134,Ben Mendelsohn,The Place Beyond the Pines,47000000.0,8500000.0,15000000.0
3362,Ben Mendelsohn,Exodus: Gods and Kings,268200000.0,-5900000.0,140000000.0
3629,Ben Mendelsohn,Rogue One: A Star Wars Story,1055000000.0,327500000.0,200000000.0
2865,Tempestt Bledsoe,ParaNorman,107100000.0,-6450000.0,60000000.0
2965,Jacob Latimore,Black Nativity,7454185.0,-13772907.5,17500000.0
3233,Percy Daggs III,Veronica Mars,3500000.0,-4250000.0,6000000.0
1966,Yuri Lowenthal,The Pirates Who Don't Do Anything: A VeggieTales Movie,13200000.0,-8400000.0,15000000.0
2039,Mitch Pileggi,The X-Files: I Want to Believe,68400000.0,4200000.0,30000000.0
1048,Maurice LaMarche,Team America: World Police,52100000.0,-5950000.0,32000000.0
340,Lacey Chabert,Not Another Teen Movie,66500000.0,18250000.0,15000000.0
630,Lacey Chabert,The Wild Thornberrys Movie,60700000.0,5350000.0,25000000.0
798,Lacey Chabert,Rugrats Go Wild,55400000.0,2700000.0,25000000.0
1337,Lacey Chabert,Black Christmas,21500000.0,1750000.0,9000000.0
3597,Pedro Budu Prez,Hands of Stone,5000000.0,-17500000.0,20000000.0
3363,Katherine Waterston,Inherent Vice,14700000.0,-12650000.0,20000000.0
831,Brenda Fricker,Veronica Guerin,9400000.0,-12300000.0,17000000.0
163,Xander Berkeley,Shanghai Noon,99300000.0,-5350000.0,55000000.0
1315,Scott Thompson,Another Gay Movie,745327.0,-127336.5,500000.0
3364,Anders Holm,Top Five,26100000.0,1050000.0,12000000.0
932,Christopher Britton,Godsend,30114487.0,-9942756.5,25000000.0
3155,J P Manoux,Scary Movie 5,78400000.0,19200000.0,20000000.0
2938,Lisa Fischer,20 Feet from Stardom,5800000.0,1900000.0,1000000.0
1346,Lindsey Haun,Broken Bridges,34700000.0,6350000.0,11000000.0
85,Lori Heuring,The In Crowd,5280035.0,-21359982.5,24000000.0
882,Melora Walters,The Butterfly Effect,96100000.0,35050000.0,13000000.0
2497,Jill Scott,Why Did I Get Married Too?,60095852.0,10047926.0,20000000.0
2287,Michaela Watkins,The Back-up Plan,77500000.0,3750000.0,35000000.0
3062,Michaela Watkins,In a World...,3100000.0,550000.0,1000000.0
483,Enrico Colantoni,The First $20 Million Is Always the Hardest,5491.0,-16997254.5,17000000.0
2543,Enrico Colantoni,The Chaperone,14400.0,-2992800.0,3000000.0
2143,Geoff Stults,I Hope They Serve Beer In Hell,1430000.0,-6285000.0,7000000.0
2458,Geoff Stults,She's Out of My League,49800000.0,4900000.0,20000000.0
1235,Shelly Frasier,Never Been Thawed,47812.0,-1094.0,25000.0
659,Catherine Bell,Bruce Almighty,484600000.0,161300000.0,81000000.0
2889,Catherine Chan,Safe,40346186.0,-9826907.0,30000000.0
918,Nicol Williamson,The Exorcist III,39000000.0,8500000.0,11000000.0
1459,Pato Hoffmann,The Last Winter,97522.0,-6951239.0,7000000.0
332,Arnold Vosloo,The Mummy Returns,433000000.0,118500000.0,98000000.0
334,Arnold Vosloo,The Mummy,415900000.0,127950000.0,80000000.0
637,Arnold Vosloo,Agent Cody Banks,58700000.0,1350000.0,28000000.0
1340,Arnold Vosloo,Blood Diamond,171400000.0,-15300000.0,101000000.0
303,Jeff Bridges,K-PAX,65001485.0,-35499257.5,68000000.0
805,Jeff Bridges,Seabiscuit,148300000.0,-12850000.0,87000000.0
912,Jeff Bridges,The Door in the Floor,6715067.0,-4142466.5,7500000.0
1554,Jeff Bridges,Stick It,31976848.0,-4011576.0,20000000.0
1806,Jeff Bridges,Surf's Up,149000000.0,-25500000.0,100000000.0
1922,Jeff Bridges,Iron Man,585200000.0,152600000.0,140000000.0
2090,Jeff Bridges,Crazy Heart,47400000.0,16700000.0,7000000.0
2179,Jeff Bridges,The Men Who Stare at Goats,68968688.0,10484344.0,24000000.0
2482,Jeff Bridges,Tron: Legacy,400100000.0,30050000.0,170000000.0
2483,Jeff Bridges,Tron,33000000.0,-500000.0,17000000.0
2484,Jeff Bridges,True Grit,252300000.0,88150000.0,38000000.0
3149,Jeff Bridges,R.I.P.D.,78300000.0,-64250000.0,103400000.0
3311,Jeff Bridges,The Giver,67000000.0,8500000.0,25000000.0
3391,Jeff Bridges,Seventh Son,114200000.0,-37900000.0,95000000.0
1825,Andy Milonakis,Who's Your Caddy?,5713425.0,-4143287.5,7000000.0
1898,Charlie McDermott,Frozen River,5133210.0,1566605.0,1000000.0
649,Lauren Graham,Bad Santa,76500000.0,15250000.0,23000000.0
1239,Lauren Graham,The Pacifier,198600000.0,43300000.0,56000000.0
1614,Lauren Graham,Because I Said So,69485490.0,-4257255.0,39000000.0
1892,Lauren Graham,Flash of Genius,4802953.0,-17598523.5,20000000.0
2375,Lauren Graham,It's Kind of a Funny Story,6500000.0,-4750000.0,8000000.0
3461,Lauren Graham,Max,44000000.0,2000000.0,20000000.0
3616,Lauren Graham,Middle School: The Worst Years of My Life,23300000.0,3150000.0,8500000.0
2581,Kevin McHale,Glee: The 3D Concert Movie,18700000.0,350000.0,9000000.0
2971,Devin Ratray,Blue Ruin,993313.0,76656.5,420000.0
2019,Billy Burke,Twilight,393600000.0,159800000.0,37000000.0
2022,Billy Burke,Untraceable,52659594.0,-8670203.0,35000000.0
2192,Billy Burke,The Twilight Saga: New Moon,709700000.0,304850000.0,50000000.0
2333,Billy Burke,The Twilight Saga: Eclipse,698500000.0,281250000.0,68000000.0
2564,Billy Burke,Drive Angry,28900000.0,-35550000.0,50000000.0
2659,Billy Burke,Red Riding Hood,89162162.0,2581081.0,42000000.0
3582,Billy Burke,Lights Out,148900000.0,69550000.0,4900000.0
180,Bill Paxton,U-571,127666415.0,1833207.5,62000000.0
185,Bill Paxton,Vertical Limit,215663859.0,32831929.5,75000000.0
264,Bill Paxton,Frailty,17400000.0,-2300000.0,11000000.0
852,Bill Paxton,Predator 2,57100000.0,-6450000.0,35000000.0
894,Bill Paxton,Club Dread,7600000.0,-4800000.0,8600000.0
2817,Bill Paxton,Haywire,33400000.0,-6300000.0,23000000.0
2921,Bill Paxton,Titanic,2187000000.0,893500000.0,200000000.0
3267,Bill Paxton,Million Dollar Arm,39200000.0,-5400000.0,25000000.0
3274,Bill Paxton,Edge of Tomorrow,370500000.0,7250000.0,178000000.0
369,Chris Penn,Rush Hour,244400000.0,89200000.0,33000000.0
1035,Chris Penn,Starsky & Hutch,170268750.0,25134375.0,60000000.0
348,Matt Dillon,One Night at McCool's,13500000.0,-11250000.0,18000000.0
470,Matt Dillon,Deuces Wild,6282446.0,-6858777.0,10000000.0
1957,Matt Dillon,Nothing but the Truth,409832.0,-11295084.0,11500000.0
2059,Matt Dillon,Armored,22942221.0,-8528889.5,20000000.0
2205,Matt Dillon,Old Dogs,96800000.0,13400000.0,35000000.0
2472,Matt Dillon,Takers,69100000.0,2550000.0,32000000.0
30,Billy Porter,The Broken Hearts Club: A Romantic Comedy,2019121.0,9560.5,1000000.0
749,Mary Lynn Rajskub,"Legally Blonde 2: Red, White & Blonde",124900000.0,17450000.0,45000000.0
426,Malcolm David Kelley,Antwone Fisher,23400000.0,-800000.0,12500000.0
5,Rene Russo,The Adventures of Rocky and Bullwinkle,35100000.0,-58450000.0,76000000.0
578,Rene Russo,Showtime,77700000.0,-46150000.0,85000000.0
1092,Rene Russo,Get Shorty,115000000.0,27500000.0,30000000.0
1304,Rene Russo,"Yours, Mine & Ours",72000000.0,-9000000.0,45000000.0
2697,Rene Russo,Thor,449300000.0,74650000.0,150000000.0
3177,Rene Russo,Thor: The Dark World,644600000.0,152300000.0,170000000.0
2464,Elle Fanning,Somewhere,13900000.0,-50000.0,7000000.0
2712,Elle Fanning,We Bought a Zoo,120100000.0,10050000.0,50000000.0
3272,Elle Fanning,Maleficent,758500000.0,199250000.0,180000000.0
3328,Elle Fanning,The Boxtrolls,109300000.0,-5350000.0,60000000.0
3570,Elle Fanning,The Neon Demon,3400000.0,-5300000.0,7000000.0
410,Bridgette WilsonSampras,The Wedding Planner,94728529.0,12364264.5,35000000.0
2069,Michael Oher,The Blind Side,309200000.0,125600000.0,29000000.0
274,Gary Oldman,Hannibal,351600000.0,88800000.0,87000000.0
1088,Gary Oldman,Batman Begins,374200000.0,37100000.0,150000000.0
1866,Gary Oldman,The Dark Knight,1005000000.0,317500000.0,185000000.0
2079,Gary Oldman,A Christmas Carol,325300000.0,-12350000.0,175000000.0
2257,Gary Oldman,The Unborn,76500000.0,22250000.0,16000000.0
2290,Gary Oldman,The Book of Eli,157107755.0,-1446122.5,80000000.0
2619,Gary Oldman,Kung Fu Panda 2,665700000.0,182850000.0,150000000.0
2781,Gary Oldman,The Dark Knight Rises,1085000000.0,292500000.0,250000000.0
2836,Gary Oldman,Lawless,53700000.0,850000.0,26000000.0
3127,Gary Oldman,Paranoia,13800000.0,-8100000.0,15000000.0
3220,Gary Oldman,RoboCop,242700000.0,21350000.0,100000000.0
3290,Gary Oldman,Dawn of the Planet of the Apes,710600000.0,185300000.0,170000000.0
3539,Gary Oldman,Criminal,38800000.0,-12100000.0,31500000.0
1167,Anna Chancellor,The Hitchhiker's Guide to the Galaxy,104500000.0,7250000.0,45000000.0
189,Miranda Otto,What Lies Beneath,291400000.0,45700000.0,100000000.0
523,Miranda Otto,The Lord of the Rings: The Two Towers,926000000.0,369000000.0,94000000.0
753,Miranda Otto,The Lord of the Rings: The Return of the King,1120000000.0,466000000.0,94000000.0
1294,Miranda Otto,War of the Worlds,704000000.0,220000000.0,132000000.0
3209,Miranda Otto,"I, Frankenstein",71200000.0,-29400000.0,65000000.0
1738,Archie Panjabi,A Mighty Heart,18935657.0,-6532171.5,16000000.0
3292,Archie Panjabi,I Origins,475591.0,-762204.5,1000000.0
3452,Archie Panjabi,San Andreas,474000000.0,127000000.0,110000000.0
289,Jennifer Schwalbach Smith,Jay and Silent Bob Strike Back,33800000.0,-5100000.0,22000000.0
3059,Kim Taylor,I Used to Be Darker,22214.0,-31287.0,42394.0
820,Linda Hamilton,Terminator 2: Judgment Day,519800000.0,157900000.0,102000000.0
2475,Seth MacFarlane,Tooth Fairy,112500000.0,8250000.0,48000000.0
2912,Seth MacFarlane,Ted,549400000.0,223700000.0,51000000.0
3273,Seth MacFarlane,A Million Ways to Die in the West,87200000.0,3600000.0,40000000.0
3462,Seth MacFarlane,Ted 2,216700000.0,40350000.0,68000000.0
292,Eileen Brennan,Jeepers Creepers,59200000.0,19600000.0,10000000.0
807,Fann Wong,Shanghai Knights,88300000.0,-5850000.0,50000000.0
1014,Neil Fanning,Scooby-Doo 2: Monsters Unleashed,181500000.0,65750000.0,25000000.0
3034,Magda Apanowicz,The Green Inferno,12700000.0,1350000.0,5000000.0
509,Jason Wee Man Acua,Jackass: The Movie,79400000.0,34700000.0,5000000.0
1009,Richard Schiff,Ray,124700000.0,22350000.0,40000000.0
1688,Danny McBride,The Heartbreak Kid,127800000.0,3900000.0,60000000.0
1965,Danny McBride,Pineapple Express,101600000.0,23800000.0,27000000.0
2166,Danny McBride,Land of the Lost,68800000.0,-65600000.0,100000000.0
2263,Danny McBride,Up in the Air,166800000.0,58400000.0,25000000.0
2720,Danny McBride,Your Highness,28000000.0,-36000000.0,50000000.0
2067,Joel Moore,Beyond a Reasonable Doubt,3992844.0,-23003578.0,25000000.0
1325,Rinko Kikuchi,Babel,135300000.0,42650000.0,25000000.0
2075,Rinko Kikuchi,The Brothers Bloom,5500000.0,-17250000.0,20000000.0
3124,Rinko Kikuchi,Pacific Rim,411000000.0,15500000.0,190000000.0
362,Sid Caesar,"It's a Mad, Mad, Mad, Mad World",60000000.0,20600000.0,9400000.0
66,Jaime Tirelli,Girlfight,1700000.0,-150000.0,1000000.0
33,Ricki Lake,Cecil B. Demented,2000000.0,-9000000.0,10000000.0
1680,Ricki Lake,Hairspray 1960 film,8300000.0,2150000.0,2000000.0
2393,Liam Hemsworth,The Last Song,89000000.0,24500000.0,20000000.0
2796,Liam Hemsworth,The Expendables 2,305400000.0,52700000.0,100000000.0
3006,Liam Hemsworth,Empire State,3700000.0,-9150000.0,11000000.0
3566,Liam Hemsworth,Independence Day: Resurgence,389700000.0,29850000.0,165000000.0
710,Justin Bartha,Gigli,7300000.0,-71950000.0,75600000.0
987,Justin Bartha,National Treasure,358500000.0,79250000.0,100000000.0
1389,Justin Bartha,Failure to Launch,128400000.0,14200000.0,50000000.0
1748,Justin Bartha,National Treasure: Book of Secrets,457400000.0,98700000.0,130000000.0
2129,Justin Bartha,The Hangover,467500000.0,198750000.0,35000000.0
2588,Justin Bartha,The Hangover Part II,586800000.0,213400000.0,80000000.0
3039,Justin Bartha,The Hangover Part III,362000000.0,78000000.0,103000000.0
