,total_rev,total_profit,count,title_names,total_budget,name,return
Shelly Frasier,47812.0,-1094.0,1,Never Been Thawed**,25000.0,Shelly Frasier,-0.04376
Catherine Bell,484600000.0,161300000.0,1,Bruce Almighty**,81000000.0,Catherine Bell,1.99135802469
Catherine Chan,40346186.0,-9826907.0,1,Safe**,30000000.0,Catherine Chan,-0.327563566667
Eva Mendes,1322043242.0,100021621.0,14,Urban Legends: Final Cut**All About the Benjamins**2 Fast 2 Furious**Once Upon a Time in Mexico**Out of Time**Stuck on You**Hitch**Ghost Rider**We Own the Night**The Spirit**The Women**Bad Lieutenant: Port of Call New Orleans**Girl in Progress**The Place Beyond the Pines**,561000000.0,Eva Mendes,0.178291659537
Pato Hoffmann,97522.0,-6951239.0,1,The Last Winter**,7000000.0,Pato Hoffmann,-0.993034142857
Arnold Vosloo,1079000000.0,232500000.0,4,The Mummy Returns**The Mummy**Agent Cody Banks**Blood Diamond**,307000000.0,Arnold Vosloo,0.757328990228
Jeff Bridges,2069823899.0,113011949.5,15,The Contender**K-PAX**Seabiscuit**The Door in the Floor**Stick It**Surf's Up**Iron Man**Crazy Heart**The Men Who Stare at Goats**Tron: Legacy**Tron**True Grit**R.I.P.D.**The Giver**Seventh Son**,921900000.0,Jeff Bridges,0.122585908992
Andy Milonakis,5713425.0,-4143287.5,1,Who's Your Caddy?**,7000000.0,Andy Milonakis,-0.591898214286
Charlie McDermott,5133210.0,1566605.0,1,Frozen River**,1000000.0,Charlie McDermott,1.566605
Lauren Graham,596588443.0,-51205778.5,8,Bad Santa**The Pacifier**Because I Said So**Evan Almighty**Flash of Genius**It's Kind of a Funny Story**Max**Middle School: The Worst Years of My Life**,349500000.0,Lauren Graham,-0.146511526466
Kevin McHale,18700000.0,350000.0,1,Glee: The 3D Concert Movie**,9000000.0,Kevin McHale,0.0388888888889
Devin Ratray,993313.0,76656.5,1,Blue Ruin**,420000.0,Devin Ratray,0.18251547619
Billy Burke,2121421756.0,773810878.0,7,Twilight**Untraceable**The Twilight Saga: New Moon**The Twilight Saga: Eclipse**Drive Angry**Red Riding Hood**Lights Out**,286900000.0,Billy Burke,2.69714492158
Josie Ho,12800000.0,-43600000.0,1,Street Fighter: The Legend of Chun-Li**,50000000.0,Josie Ho,-0.872
Chris Penn,438568750.0,115284375.0,3,Corky Romano**Rush Hour**Starsky & Hutch**,104000000.0,Chris Penn,1.10850360577
Matt Dillon,581934499.0,53967249.5,9,"One Night at McCool's**Deuces Wild**Crash**Herbie: Fully Loaded**You, Me and Dupree**Nothing but the Truth**Armored**Old Dogs**Takers**",237000000.0,Matt Dillon,0.227709913502
Billy Porter,2019121.0,9560.5,1,The Broken Hearts Club: A Romantic Comedy**,1000000.0,Billy Porter,0.0095605
Mary Lynn Rajskub,154000000.0,6250000.0,3,"Punch-Drunk Love**Legally Blonde 2: Red, White & Blonde**Safety Not Guaranteed**",70750000.0,Mary Lynn Rajskub,0.0883392226148
Malcolm David Kelley,23400000.0,-800000.0,1,Antwone Fisher**,12500000.0,Malcolm David Kelley,-0.064
Rene Russo,1483000000.0,102000000.0,9,"The Adventures of Rocky and Bullwinkle**Big Trouble**Showtime**Get Shorty**Two for the Money**Yours, Mine & Ours**Thor**Thor: The Dark World**Nightcrawler**",639500000.0,Rene Russo,0.15949960907
Elle Fanning,1265300000.0,278650000.0,6,Somewhere**Super 8**We Bought a Zoo**Maleficent**The Boxtrolls**The Neon Demon**,354000000.0,Elle Fanning,0.787146892655
Bridgette WilsonSampras,94728529.0,12364264.5,1,The Wedding Planner**,35000000.0,Bridgette WilsonSampras,0.3532647
Michael Oher,309200000.0,125600000.0,1,The Blind Side**,29000000.0,Michael Oher,4.33103448276
Gary Oldman,7845031728.0,1995015864.0,18,The Contender**Hannibal**Harry Potter and the Prisoner of Azkaban**Batman Begins**Harry Potter and the Goblet of Fire**Harry Potter and the Order of the Phoenix**The Dark Knight**A Christmas Carol**The Unborn**The Book of Eli**Kung Fu Panda 2**Red Riding Hood**The Dark Knight Rises**Lawless**Paranoia**RoboCop**Dawn of the Planet of the Apes**Criminal**,1927500000.0,Gary Oldman,1.0350276856
Anna Chancellor,104500000.0,7250000.0,1,The Hitchhiker's Guide to the Galaxy**,45000000.0,Anna Chancellor,0.161111111111
Miranda Otto,3112600000.0,1071300000.0,5,"What Lies Beneath**The Lord of the Rings: The Two Towers**The Lord of the Rings: The Return of the King**War of the Worlds**I, Frankenstein**",485000000.0,Miranda Otto,2.20886597938
Archie Panjabi,493411248.0,119705624.0,3,A Mighty Heart**I Origins**San Andreas**,127000000.0,Archie Panjabi,0.942563968504
Jennifer Schwalbach Smith,33800000.0,-5100000.0,1,Jay and Silent Bob Strike Back**,22000000.0,Jennifer Schwalbach Smith,-0.231818181818
Kim Taylor,22214.0,-31287.0,1,I Used to Be Darker**,42394.0,Kim Taylor,-0.73800537812
Chuck Campbell,17000000.0,-2500000.0,1,Jason X**,11000000.0,Chuck Campbell,-0.227272727273
Beth Behrs,14700000.0,6350000.0,1,"Hello, My Name Is Doris**",1000000.0,Beth Behrs,6.35
Eileen Brennan,59200000.0,19600000.0,1,Jeepers Creepers**,10000000.0,Eileen Brennan,1.96
Fann Wong,88300000.0,-5850000.0,1,Shanghai Knights**,50000000.0,Fann Wong,-0.117
Neil Fanning,181500000.0,65750000.0,1,Scooby-Doo 2: Monsters Unleashed**,25000000.0,Neil Fanning,2.63
Magda Apanowicz,12700000.0,1350000.0,1,The Green Inferno**,5000000.0,Magda Apanowicz,0.27
Jason Wee Man Acua,79400000.0,34700000.0,1,Jackass: The Movie**,5000000.0,Jason Wee Man Acua,6.94
David Errigo Jr,2100000.0,-450000.0,1,I'm Not Ashamed**,1500000.0,David Errigo Jr,-0.3
Richard Schiff,222518139.0,49259069.5,2,I Am Sam**Ray**,62000000.0,Richard Schiff,0.794501120968
Danny McBride,2044434401.0,288917200.5,13,The Heartbreak Kid**Hot Rod**Pineapple Express**Tropic Thunder**Land of the Lost**Up in the Air**30 Minutes or Less**Kung Fu Panda 2**Your Highness**This Is the End**Aloha**The Angry Birds Movie**Sausage Party**,733300000.0,Danny McBride,0.393995909587
Joel Moore,3992844.0,-23003578.0,1,Beyond a Reasonable Doubt**,25000000.0,Joel Moore,-0.92014312
Rinko Kikuchi,551800000.0,40900000.0,3,Babel**The Brothers Bloom**Pacific Rim**,235000000.0,Rinko Kikuchi,0.174042553191
Sid Caesar,60000000.0,20600000.0,1,"It's a Mad, Mad, Mad, Mad World**",9400000.0,Sid Caesar,2.1914893617
Jaime Tirelli,1700000.0,-150000.0,1,Girlfight**,1000000.0,Jaime Tirelli,-0.15
Ricki Lake,10300000.0,-6850000.0,2,Cecil B. Demented**Hairspray 1960 film**,12000000.0,Ricki Lake,-0.570833333333
Liam Hemsworth,2361000000.0,661500000.0,7,The Last Song**The Expendables 2**The Hunger Games**Empire State**The Hunger Games: Catching Fire**Paranoia**Independence Day: Resurgence**,519000000.0,Liam Hemsworth,1.27456647399
Judd Nelson,10600000.0,-2700000.0,1,The Boondock Saints II: All Saints Day**,8000000.0,Judd Nelson,-0.3375
Christian Clemenson,76300000.0,23150000.0,1,United 93**,15000000.0,Christian Clemenson,1.54333333333
Justin Bartha,2367900000.0,610350000.0,7,Gigli**National Treasure**Failure to Launch**National Treasure: Book of Secrets**The Hangover**The Hangover Part II**The Hangover Part III**,573600000.0,Justin Bartha,1.06406903766
Steven Seagal,143251915.0,3125957.5,3,Exit Wounds**Half Past Dead**Machete**,68500000.0,Steven Seagal,0.0456344160584
Brennan Hillard,32000000.0,-9000000.0,1,Dance Flick**,25000000.0,Brennan Hillard,-0.36
Jenny Zigrino,22200000.0,6100000.0,1,Fifty Shades of Black**,5000000.0,Jenny Zigrino,1.22
Wyatt Russell,4600000.0,-7700000.0,1,Everybody Wants Some!!**,10000000.0,Wyatt Russell,-0.77
Fionnula Flanagan,298939240.0,104469620.0,3,The Others**Divine Secrets of the Ya-Ya Sisterhood**Transamerica**,45000000.0,Fionnula Flanagan,2.32154711111
Mare Winningham,183000000.0,6500000.0,1,Mirror Mirror**,85000000.0,Mare Winningham,0.0764705882353
Kylie Minogue,99423521.0,14711760.5,1,Street Fighter**,35000000.0,Kylie Minogue,0.420336014286
Josh Charles,22300000.0,-12850000.0,1,Muppets from Space**,24000000.0,Josh Charles,-0.535416666667
Dan Byrd,144600000.0,49300000.0,2,The Hills Have Eyes**Easy A**,23000000.0,Dan Byrd,2.14347826087
David Strathairn,1596386261.0,271193130.5,8,"Good Night, and Good Luck.**We Are Marshall**The Bourne Ultimatum**The Spiderwick Chronicles**The Tempest**Lincoln**Godzilla**The Second Best Exotic Marigold Hotel**",527000000.0,David Strathairn,0.514597970588
Nathaniel Parker,182300000.0,1150000.0,1,The Haunted Mansion**,90000000.0,Nathaniel Parker,0.0127777777778
James Spader,1780695910.0,395347955.0,6,Supernova**The Watcher**Secretary**Shorts: The Adventures of the Wishing Rock**Lincoln**Avengers: Age of Ultron**,495000000.0,James Spader,0.798682737374
Marco Khan,269800000.0,29900000.0,1,"10,000 BC**",105000000.0,Marco Khan,0.284761904762
Edwina Findley,111800000.0,15900000.0,1,Get Hard**,40000000.0,Edwina Findley,0.3975
Kate Ashfield,11705002.0,-29147499.0,1,Beyond Borders**,35000000.0,Kate Ashfield,-0.832785685714
Rachael Leigh Cook,66543472.0,-129328264.0,4,Get Carter**Josie and the Pussycats**Blonde Ambition**Nancy Drew**,162600000.0,Rachael Leigh Cook,-0.795376777368
Tom Attenborough,96200000.0,33100000.0,1,The Tigger Movie**,15000000.0,Tom Attenborough,2.20666666667
and Dustin Hoffman,23000000.0,-3500000.0,1,Confidence**,15000000.0,and Dustin Hoffman,-0.233333333333
Anthony Edwards,444181566.0,41090783.0,5,The Forgotten**Zodiac**Motherhood**Flipped**Planes**,181000000.0,Anthony Edwards,0.227020900552
Lena Olin,481384700.0,38492350.0,7,Chocolat**Darkness**Queen of the Damned**Hollywood Homicide**Awake**The Reader**Remember Me**,202200000.0,Lena Olin,0.190367705242
Carice van Houten,243509891.0,9754945.5,3,Valkyrie**Repo Men**Race**,112000000.0,Carice van Houten,0.0870977276786
SteveO,335700000.0,131350000.0,3,Jackass: The Movie**Jackass Number Two**Jackass 3D**,36500000.0,SteveO,3.59863013699
Elliott Gould,674000000.0,142000000.0,2,Ocean's Twelve**Ocean's Thirteen**,195000000.0,Elliott Gould,0.728205128205
Mark Valley,17967746.0,-26016127.0,1,Stolen**,35000000.0,Mark Valley,-0.743317914286
Tara Strong,260600000.0,65300000.0,3,Rugrats in Paris: The Movie**The Rugrats Movie**The Powerpuff Girls Movie**,65000000.0,Tara Strong,1.00461538462
Michael Taliferro,48600000.0,16300000.0,1,You Got Served**,8000000.0,Michael Taliferro,2.0375
Maurice Evans,33400000.0,10900000.0,1,Planet of the Apes**,5800000.0,Maurice Evans,1.87931034483
Kristen Connolly,66500000.0,3250000.0,1,The Cabin in the Woods**,30000000.0,Kristen Connolly,0.108333333333
Ariel Levy,12758510.0,-620745.0,2,Aftershock**The Green Inferno**,7000000.0,Ariel Levy,-0.0886778571429
Jamie Kennedy,323535780.0,-26932110.0,7,Scream 2**The Specials**Max Keeble's Big Move**Malibu's Most Wanted**Son of the Mask**Kickin' It Old Skool**Good Deeds**,188700000.0,Jamie Kennedy,-0.142724483307
Jennifer Ehle,607515898.0,229757949.0,3,Possession**Black or White**Fifty Shades of Grey**,74000000.0,Jennifer Ehle,3.10483714865
Jenn Proske,80500000.0,20250000.0,1,Vampires Suck**,20000000.0,Jenn Proske,1.0125
Eleanor Audley,263600000.0,128900000.0,1,Cinderella**,2900000.0,Eleanor Audley,44.4482758621
Andrew Lawrence,44400000.0,-800000.0,1,Recess: School's Out**,23000000.0,Andrew Lawrence,-0.0347826086957
Katie Crown,182400000.0,21200000.0,1,Storks**,70000000.0,Katie Crown,0.302857142857
Anthony Quinn,824597.0,-16587701.5,1,Avenging Angelo**,17000000.0,Anthony Quinn,-0.975747147059
Anjul Nigam,5491.0,-16997254.5,1,The First $20 Million Is Always the Hardest**,17000000.0,Anjul Nigam,-0.9998385
Dame May Whitty,4517000.0,1592500.0,1,Lassie Come Home**,666000.0,Dame May Whitty,2.39114114114
Eliza Bennett,62450361.0,-28774819.5,1,Inkheart**,60000000.0,Eliza Bennett,-0.479580325
Abigail Breslin,1216466076.0,65283038.0,14,Keane**Raising Helen**Little Miss Sunshine**No Reservations**Kit Kittredge: An American Girl**Nim's Island**My Sister's Keeper**Zombieland**New Year's Eve**Rango**August: Osage County**The Call**Ender's Game**Maggie**,542950000.0,Abigail Breslin,0.120237660926
Martin Starr,17200000.0,-1200000.0,1,Adventureland**,9800000.0,Martin Starr,-0.122448979592
Nate Corddry,201600000.0,20800000.0,1,Yogi Bear**,80000000.0,Nate Corddry,0.26
Armin MuellerStahl,731200000.0,99600000.0,3,Eastern Promises**The X-Files**Angels & Demons**,266000000.0,Armin MuellerStahl,0.374436090226
Cocoa Brown,16300000.0,150000.0,1,The Single Moms Club**,8000000.0,Cocoa Brown,0.01875
Tobit Raphael,93500000.0,-11250000.0,1,The Internship**,58000000.0,Tobit Raphael,-0.193965517241
Jason McLeod,10243159.0,5021579.5,1,Facing the Giants**,100000.0,Jason McLeod,50.215795
Glenn Close,1528042270.0,213221135.0,8,102 Dalmatians**101 Dalmatians**The Stepford Wives**Hoodwinked!**Nine Lives**Evening**Hoodwinked Too! Hood vs. Evil**Guardians of the Galaxy**,550800000.0,Glenn Close,0.387111719317
Jennifer ONeill,2100000.0,-450000.0,1,I'm Not Ashamed**,1500000.0,Jennifer ONeill,-0.3
Wes Robinson,45200000.0,17600000.0,1,Blair Witch**,5000000.0,Wes Robinson,3.52
Spencer Breslin,677331840.0,-50834080.0,8,The Kid**The Santa Clause 2**Dr. Seuss' The Cat in the Hat**Raising Helen**The Santa Clause 3: The Escape Clause**The Shaggy Dog**Zoom**Harold**,389500000.0,Spencer Breslin,-0.130511116816
Sylvester Stallone,1863358722.0,108079361.0,15,Get Carter**Driven**Avenging Angelo**Spy Kids 3-D: Game Over**Rocky Balboa**Rocky V**Rambo**Rambo III**The Expendables**The Expendables 2**Bullet to the Head**Escape Plan**Grudge Match**The Expendables 3**Ratchet & Clank**,823600000.0,Sylvester Stallone,0.131227975959
Ben VanderMey,2100000.0,-450000.0,1,I'm Not Ashamed**,1500000.0,Ben VanderMey,-0.3
Shelley Waggener,16100000.0,6050000.0,1,Winter's Bone**,2000000.0,Shelley Waggener,3.025
Kristen Johnston,320100000.0,7050000.0,3,The Flintstones in Viva Rock Vegas**Music and Lyrics**Bride Wars**,153000000.0,Kristen Johnston,0.0460784313725
Theresa Randle,414700000.0,54350000.0,2,Bad Boys II**Bad Boys**,153000000.0,Theresa Randle,0.35522875817
Quinn Shephard,21900000.0,-15050000.0,1,Unaccompanied Minors**,26000000.0,Quinn Shephard,-0.578846153846
Denise Richards,384491272.0,85245636.0,5,Valentine**Empire**Undercover Brother**Scary Movie 3**Madea's Witness Protection**,107000000.0,Denise Richards,0.796688186916
Clara Bellar,251495.0,-29874252.5,1,Dominion: Prequel to the Exorcist**,30000000.0,Clara Bellar,-0.995808416667
Aishwarya Rai Bachchan,75900000.0,-32050000.0,1,The Pink Panther 2**,70000000.0,Aishwarya Rai Bachchan,-0.457857142857
Ken Stott,1979400000.0,564700000.0,2,The Hobbit: The Desolation of Smaug**The Hobbit: An Unexpected Journey**,425000000.0,Ken Stott,1.32870588235
Phil Nibbelink,463002.0,-1768499.0,1,Romeo & Juliet: Sealed with a Kiss**,2000000.0,Phil Nibbelink,-0.8842495
Madeleine Stowe,123630930.0,-70184535.0,3,Avenging Angelo**Impostor**We Were Soldiers**,132000000.0,Madeleine Stowe,-0.531701022727
Lily James,559900000.0,156950000.0,2,Cinderella**Pride and Prejudice and Zombies**,123000000.0,Lily James,1.27601626016
Derek Luke,802984422.0,-22307789.0,15,Antwone Fisher**Biker Boyz**Pieces of April**Friday Night Lights**Spartan**Catch A Fire**Glory Road**Lions for Lambs**Miracle at St. Anna**Madea Goes to Jail**Notorious**Captain America: The First Avenger**Seeking a Friend for the End of the World**Sparkle**Baggage Claim**,423800000.0,Derek Luke,-0.0526375389335
Paul Campbell,3467374.0,-2266313.0,1,The Long Weekend**,4000000.0,Paul Campbell,-0.56657825
Nadia Bjorlin,8267379.0,-21866310.5,1,Redline**,26000000.0,Nadia Bjorlin,-0.841011942308
Johnny Lewis,128900000.0,24450000.0,1,Aliens vs. Predator: Requiem**,40000000.0,Johnny Lewis,0.61125
Danielle Nicolet,217000000.0,58500000.0,1,Central Intelligence**,50000000.0,Danielle Nicolet,1.17
Jamie Foxx,4398777600.0,406388800.0,22,Bait**Held Up**Ali**Collateral**Ray**Jarhead**Stealth**Dreamgirls**Miami Vice**The Kingdom**Law Abiding Citizen**The Soloist**Due Date**Valentine's Day**Horrible Bosses**Rio**Django Unchained**White House Down**Rio 2**The Amazing Spider-Man 2**Horrible Bosses 2**Annie**,1793000000.0,Jamie Foxx,0.226652983826
Matt Keeslar,165374746.0,36187373.0,3,Psycho Beach Party**Scream 3**Art School Confidential**,46500000.0,Matt Keeslar,0.778223075269
Chris Bridges,2142100000.0,756050000.0,2,Fast Five**Furious 7**,315000000.0,Chris Bridges,2.40015873016
Al Pacino,872844463.0,-24577768.5,12,Insomnia**Simone**The Recruit**The Merchant of Venice**Two for the Money**Ocean's Thirteen**88 Minutes**Righteous Kill**Jack and Jill**The Son of No One**Stand Up Guys**Danny Collins**,461000000.0,Al Pacino,-0.0533140314534
Thomas Mann,409600000.0,60800000.0,5,Fun Size**Project X**Beautiful Creatures**Hansel & Gretel: Witch Hunters**Me and Earl and the Dying Girl**,144000000.0,Thomas Mann,0.422222222222
Rosie ODonnell,341600000.0,124800000.0,1,The Flintstones**,46000000.0,Rosie ODonnell,2.71304347826
Amy Poehler,2203982738.0,492991369.0,12,Envy**Mean Girls**Man of the Year**Blades of Glory**Mr. Woodcock**Baby Mama**Hamlet 2**Alvin and the Chipmunks: The Squeakquel**Alvin and the Chipmunks: Chipwrecked**Hoodwinked Too! Hood vs. Evil**Free Birds**Inside Out**,609000000.0,Amy Poehler,0.80950963711
Adewale AkinnuoyeAgbaje,2185294608.0,276647304.0,10,The Bourne Identity**Get Rich or Die Tryin'**G.I. Joe: The Rise of Cobra**The Thing**Bullet to the Head**The Inevitable Defeat of Mister and Pete**Thor: The Dark World**Annie**Concussion**Suicide Squad**,816000000.0,Adewale AkinnuoyeAgbaje,0.339028558824
Khalid Abdalla,244400000.0,-12800000.0,3,United 93**The Kite Runner**Green Zone**,135000000.0,Khalid Abdalla,-0.0948148148148
Anton Starkman,182400000.0,21200000.0,1,Storks**,70000000.0,Anton Starkman,0.302857142857
Jack Boulter,50100000.0,-4950000.0,1,Winnie the Pooh**,30000000.0,Jack Boulter,-0.165
and Brian Cox,13500000.0,-5250000.0,1,Trick 'r Treat**,12000000.0,and Brian Cox,-0.4375
and John RhysDavies,388998.0,-12805501.0,1,The Game of Their Lives**,13000000.0,and John RhysDavies,-0.985038538462
Columbus Short,236094211.0,-7952894.5,6,Stomp the Yard**Quarantine**Armored**Whiteout**Death at a Funeral**The Losers**,126000000.0,Columbus Short,-0.0631182103175
Virginia Mayo,23700000.0,9750000.0,1,The Best Years of Our Lives**,2100000.0,Virginia Mayo,4.64285714286
Charles Grodin,98900000.0,24450000.0,2,Heaven Can Wait**While We're Young**,25000000.0,Charles Grodin,0.978
Barry McEvoy,75228.0,-13962386.0,1,An Everlasting Piece**,14000000.0,Barry McEvoy,-0.997313285714
Jim Varney,373600000.0,156800000.0,1,Toy Story**,30000000.0,Jim Varney,5.22666666667
Susan Ward,5280035.0,-21359982.5,1,The In Crowd**,24000000.0,Susan Ward,-0.889999270833
Jenny McCarthy,234786151.0,51893075.5,3,Scream 3**John Tucker Must Die**Witless Protection**,65500000.0,Jenny McCarthy,0.792260694656
Durrell Tank Babbs,515065.0,-2742467.5,1,Preacher's Kid**,3000000.0,Durrell Tank Babbs,-0.914155833333
Nicole Beharie,97500000.0,8750000.0,1,42**,40000000.0,Nicole Beharie,0.21875
Jeremy Suarez,250400000.0,79200000.0,1,Brother Bear**,46000000.0,Jeremy Suarez,1.72173913043
Gabriel Bateman,148900000.0,69550000.0,1,Lights Out**,4900000.0,Gabriel Bateman,14.193877551
Sofia Vassilieva,95700000.0,17850000.0,1,My Sister's Keeper**,30000000.0,Sofia Vassilieva,0.595
Rey Mysterio Jr,12500000.0,-17750000.0,1,Ready to Rumble**,24000000.0,Rey Mysterio Jr,-0.739583333333
Jonathan Scarfe,3347647.0,-5826176.5,1,The Work and the Glory**,7500000.0,Jonathan Scarfe,-0.776823533333
Enrique Murciano,101393569.0,-9303215.5,1,Miss Congeniality 2: Armed and Fabulous**,60000000.0,Enrique Murciano,-0.155053591667
Fred Thompson,77700000.0,35850000.0,1,Sinister**,3000000.0,Fred Thompson,11.95
Adrianne Palicki,491700000.0,61250000.0,3,Legion**Red Dawn**G.I. Joe: Retaliation**,184600000.0,Adrianne Palicki,0.331798483207
Joan Allen,2932987244.0,544493622.0,9,The Contender**The Bourne Supremacy**The Notebook**The Upside of Anger**The Bourne Ultimatum**Death Race**Hachi: A Dog's Tale**The Bourne Legacy**Bourne**,922000000.0,Joan Allen,0.590557073753
